,Unnamed: 0,filename,number,y
12483,12483,data/train/image3121_38xxx.png,2,"[3, 8, 10, 10, 10]"
12484,12484,data/train/image13462_19xxx.png,2,"[1, 9, 10, 10, 10]"
12485,12485,data/train/image10066_105xx.png,3,"[1, 0, 5, 10, 10]"
12486,12486,data/train/image24079_29xxx.png,2,"[2, 9, 10, 10, 10]"
12487,12487,data/train/image11149_49xxx.png,2,"[4, 9, 10, 10, 10]"
12488,12488,data/train/image17196_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12489,12489,data/train/image18856_44xxx.png,2,"[4, 4, 10, 10, 10]"
12490,12490,data/train/image19482_19xxx.png,2,"[1, 9, 10, 10, 10]"
12491,12491,data/train/image7488_235xx.png,3,"[2, 3, 5, 10, 10]"
12492,12492,data/train/image9234_40xxx.png,2,"[4, 0, 10, 10, 10]"
12493,12493,data/train/image17352_4622x.png,4,"[4, 6, 2, 2, 10]"
12494,12494,data/train/image20292_214xx.png,3,"[2, 1, 4, 10, 10]"
12495,12495,data/train/image2087_16xxx.png,2,"[1, 6, 10, 10, 10]"
12496,12496,data/train/image20668_241xx.png,3,"[2, 4, 1, 10, 10]"
12497,12497,data/train/image21332_108xx.png,3,"[1, 0, 8, 10, 10]"
12498,12498,data/train/image29327_1839x.png,4,"[1, 8, 3, 9, 10]"
12499,12499,data/train/image23979_93xxx.png,2,"[9, 3, 10, 10, 10]"
12500,12500,data/train/image2882_95xxx.png,2,"[9, 5, 10, 10, 10]"
12501,12501,data/train/image16559_50xxx.png,2,"[5, 0, 10, 10, 10]"
12502,12502,data/train/image19028_228xx.png,3,"[2, 2, 8, 10, 10]"
12503,12503,data/train/image19731_94xxx.png,2,"[9, 4, 10, 10, 10]"
12504,12504,data/train/image4471_18xxx.png,2,"[1, 8, 10, 10, 10]"
12505,12505,data/train/image25491_43xxx.png,2,"[4, 3, 10, 10, 10]"
12506,12506,data/train/image9850_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12507,12507,data/train/image25363_509xx.png,3,"[5, 0, 9, 10, 10]"
12508,12508,data/train/image10268_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12509,12509,data/train/image2518_48xxx.png,2,"[4, 8, 10, 10, 10]"
12510,12510,data/train/image20388_28xxx.png,2,"[2, 8, 10, 10, 10]"
12511,12511,data/train/image2400_30xxx.png,2,"[3, 0, 10, 10, 10]"
12512,12512,data/train/image20280_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12513,12513,data/train/image1840_48xxx.png,2,"[4, 8, 10, 10, 10]"
12514,12514,data/train/image13947_13xxx.png,2,"[1, 3, 10, 10, 10]"
12515,12515,data/train/image22244_233xx.png,3,"[2, 3, 3, 10, 10]"
12516,12516,data/train/image18430_39xxx.png,2,"[3, 9, 10, 10, 10]"
12517,12517,data/train/image25221_4046x.png,4,"[4, 0, 4, 6, 10]"
12518,12518,data/train/image21022_39xxx.png,2,"[3, 9, 10, 10, 10]"
12519,12519,data/train/image28659_27xxx.png,2,"[2, 7, 10, 10, 10]"
12520,12520,data/train/image27496_32xxx.png,2,"[3, 2, 10, 10, 10]"
12521,12521,data/train/image11874_450xx.png,3,"[4, 5, 0, 10, 10]"
12522,12522,data/train/image27660_29xxx.png,2,"[2, 9, 10, 10, 10]"
12523,12523,data/train/image8140_58xxx.png,2,"[5, 8, 10, 10, 10]"
12524,12524,data/train/image12522_28xxx.png,2,"[2, 8, 10, 10, 10]"
12525,12525,data/train/image15625_160xx.png,3,"[1, 6, 0, 10, 10]"
12526,12526,data/train/image1765_32xxx.png,2,"[3, 2, 10, 10, 10]"
12527,12527,data/train/image19861_18xxx.png,2,"[1, 8, 10, 10, 10]"
12528,12528,data/train/image12251_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12529,12529,data/train/image3426_425xx.png,3,"[4, 2, 5, 10, 10]"
12530,12530,data/train/image6900_28xxx.png,2,"[2, 8, 10, 10, 10]"
12531,12531,data/train/image21198_190xx.png,3,"[1, 9, 0, 10, 10]"
12532,12532,data/train/image5011_13xxx.png,2,"[1, 3, 10, 10, 10]"
12533,12533,data/train/image17145_11xxx.png,2,"[1, 1, 10, 10, 10]"
12534,12534,data/train/image21416_101xx.png,3,"[1, 0, 1, 10, 10]"
12535,12535,data/train/image715_72xxx.png,2,"[7, 2, 10, 10, 10]"
12536,12536,data/train/image27918_60xxx.png,2,"[6, 0, 10, 10, 10]"
12537,12537,data/train/image10133_124xx.png,3,"[1, 2, 4, 10, 10]"
12538,12538,data/train/image24636_15xxx.png,2,"[1, 5, 10, 10, 10]"
12539,12539,data/train/image12044_133xx.png,3,"[1, 3, 3, 10, 10]"
12540,12540,data/train/image11763_114xx.png,3,"[1, 1, 4, 10, 10]"
12541,12541,data/train/image6838_18xxx.png,2,"[1, 8, 10, 10, 10]"
12542,12542,data/train/image5241_254xx.png,3,"[2, 5, 4, 10, 10]"
12543,12543,data/train/image20936_31xxx.png,2,"[3, 1, 10, 10, 10]"
12544,12544,data/train/image10317_82xxx.png,2,"[8, 2, 10, 10, 10]"
12545,12545,data/train/image13806_64xxx.png,2,"[6, 4, 10, 10, 10]"
12546,12546,data/train/image15322_93xxx.png,2,"[9, 3, 10, 10, 10]"
12547,12547,data/train/image17599_19xxx.png,2,"[1, 9, 10, 10, 10]"
12548,12548,data/train/image13713_66xxx.png,2,"[6, 6, 10, 10, 10]"
12549,12549,data/train/image4425_34xxx.png,2,"[3, 4, 10, 10, 10]"
12550,12550,data/train/image17345_55xxx.png,2,"[5, 5, 10, 10, 10]"
12551,12551,data/train/image13540_1570x.png,4,"[1, 5, 7, 0, 10]"
12552,12552,data/train/image5805_243xx.png,3,"[2, 4, 3, 10, 10]"
12553,12553,data/train/image18811_260xx.png,3,"[2, 6, 0, 10, 10]"
12554,12554,data/train/image13822_1969x.png,4,"[1, 9, 6, 9, 10]"
12555,12555,data/train/image11755_132xx.png,3,"[1, 3, 2, 10, 10]"
12556,12556,data/train/image28661_83xxx.png,2,"[8, 3, 10, 10, 10]"
12557,12557,data/train/image9816_60xxx.png,2,"[6, 0, 10, 10, 10]"
12558,12558,data/train/image24960_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12559,12559,data/train/image19216_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12560,12560,data/train/image25972_89xxx.png,2,"[8, 9, 10, 10, 10]"
12561,12561,data/train/image13560_246xx.png,3,"[2, 4, 6, 10, 10]"
12562,12562,data/train/image5888_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12563,12563,data/train/image20036_82xxx.png,2,"[8, 2, 10, 10, 10]"
12564,12564,data/train/image20298_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12565,12565,data/train/image4930_13xxx.png,2,"[1, 3, 10, 10, 10]"
12566,12566,data/train/image28652_22xxx.png,2,"[2, 2, 10, 10, 10]"
12567,12567,data/train/image4853_2639x.png,4,"[2, 6, 3, 9, 10]"
12568,12568,data/train/image2893_13xxx.png,2,"[1, 3, 10, 10, 10]"
12569,12569,data/train/image25376_32xxx.png,2,"[3, 2, 10, 10, 10]"
12570,12570,data/train/image27876_402xx.png,3,"[4, 0, 2, 10, 10]"
12571,12571,data/train/image23057_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12572,12572,data/train/image4110_31xxx.png,2,"[3, 1, 10, 10, 10]"
12573,12573,data/train/image8204_117xx.png,3,"[1, 1, 7, 10, 10]"
12574,12574,data/train/image20848_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12575,12575,data/train/image21446_28xxx.png,2,"[2, 8, 10, 10, 10]"
12576,12576,data/train/image14809_96xxx.png,2,"[9, 6, 10, 10, 10]"
12577,12577,data/train/image10746_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12578,12578,data/train/image17863_32xxx.png,2,"[3, 2, 10, 10, 10]"
12579,12579,data/train/image25224_11xxx.png,2,"[1, 1, 10, 10, 10]"
12580,12580,data/train/image5513_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12581,12581,data/train/image15760_51xxx.png,2,"[5, 1, 10, 10, 10]"
12582,12582,data/train/image27828_42xxx.png,2,"[4, 2, 10, 10, 10]"
12583,12583,data/train/image19788_213xx.png,3,"[2, 1, 3, 10, 10]"
12584,12584,data/train/image26313_49xxx.png,2,"[4, 9, 10, 10, 10]"
12585,12585,data/train/image7215_31xxx.png,2,"[3, 1, 10, 10, 10]"
12586,12586,data/train/image8686_32xxx.png,2,"[3, 2, 10, 10, 10]"
12587,12587,data/train/image7796_31xxx.png,2,"[3, 1, 10, 10, 10]"
12588,12588,data/train/image7840_48xxx.png,2,"[4, 8, 10, 10, 10]"
12589,12589,data/train/image19758_12xxx.png,2,"[1, 2, 10, 10, 10]"
12590,12590,data/train/image2132_55xxx.png,2,"[5, 5, 10, 10, 10]"
12591,12591,data/train/image12593_12xxx.png,2,"[1, 2, 10, 10, 10]"
12592,12592,data/train/image11495_10xxx.png,2,"[1, 0, 10, 10, 10]"
12593,12593,data/train/image11317_253xx.png,3,"[2, 5, 3, 10, 10]"
12594,12594,data/train/image8162_41xxx.png,2,"[4, 1, 10, 10, 10]"
12595,12595,data/train/image1998_174xx.png,3,"[1, 7, 4, 10, 10]"
12596,12596,data/train/image16300_31xxx.png,2,"[3, 1, 10, 10, 10]"
12597,12597,data/train/image26685_34xxx.png,2,"[3, 4, 10, 10, 10]"
12598,12598,data/train/image2324_0xxxx.png,1,"[0, 10, 10, 10, 10]"
12599,12599,data/train/image17542_456xx.png,3,"[4, 5, 6, 10, 10]"
12600,12600,data/train/image19296_36xxx.png,2,"[3, 6, 10, 10, 10]"
12601,12601,data/train/image26460_122xx.png,3,"[1, 2, 2, 10, 10]"
12602,12602,data/train/image7726_11xxx.png,2,"[1, 1, 10, 10, 10]"
12603,12603,data/train/image9235_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12604,12604,data/train/image3102_184xx.png,3,"[1, 8, 4, 10, 10]"
12605,12605,data/train/image4069_554xx.png,3,"[5, 5, 4, 10, 10]"
12606,12606,data/train/image17541_11xxx.png,2,"[1, 1, 10, 10, 10]"
12607,12607,data/train/image2217_16xxx.png,2,"[1, 6, 10, 10, 10]"
12608,12608,data/train/image5111_597xx.png,3,"[5, 9, 7, 10, 10]"
12609,12609,data/train/image17_29xxx.png,2,"[2, 9, 10, 10, 10]"
12610,12610,data/train/image3138_23xxx.png,2,"[2, 3, 10, 10, 10]"
12611,12611,data/train/image26841_33xxx.png,2,"[3, 3, 10, 10, 10]"
12612,12612,data/train/image23365_19xxx.png,2,"[1, 9, 10, 10, 10]"
12613,12613,data/train/image25980_646xx.png,3,"[6, 4, 6, 10, 10]"
12614,12614,data/train/image13625_11xxx.png,2,"[1, 1, 10, 10, 10]"
12615,12615,data/train/image789_63xxx.png,2,"[6, 3, 10, 10, 10]"
12616,12616,data/train/image18376_27xxx.png,2,"[2, 7, 10, 10, 10]"
12617,12617,data/train/image8320_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12618,12618,data/train/image8172_49xxx.png,2,"[4, 9, 10, 10, 10]"
12619,12619,data/train/image18644_55xxx.png,2,"[5, 5, 10, 10, 10]"
12620,12620,data/train/image16636_106xx.png,3,"[1, 0, 6, 10, 10]"
12621,12621,data/train/image8301_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12622,12622,data/train/image8331_40xxx.png,2,"[4, 0, 10, 10, 10]"
12623,12623,data/train/image26768_262xx.png,3,"[2, 6, 2, 10, 10]"
12624,12624,data/train/image4844_742xx.png,3,"[7, 4, 2, 10, 10]"
12625,12625,data/train/image15262_168xx.png,3,"[1, 6, 8, 10, 10]"
12626,12626,data/train/image2279_26xxx.png,2,"[2, 6, 10, 10, 10]"
12627,12627,data/train/image934_640xx.png,3,"[6, 4, 0, 10, 10]"
12628,12628,data/train/image13686_291xx.png,3,"[2, 9, 1, 10, 10]"
12629,12629,data/train/image27751_70xxx.png,2,"[7, 0, 10, 10, 10]"
12630,12630,data/train/image14393_31xxx.png,2,"[3, 1, 10, 10, 10]"
12631,12631,data/train/image14424_247xx.png,3,"[2, 4, 7, 10, 10]"
12632,12632,data/train/image13956_17xxx.png,2,"[1, 7, 10, 10, 10]"
12633,12633,data/train/image26125_58xxx.png,2,"[5, 8, 10, 10, 10]"
12634,12634,data/train/image22470_45xxx.png,2,"[4, 5, 10, 10, 10]"
12635,12635,data/train/image11560_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12636,12636,data/train/image28688_41xxx.png,2,"[4, 1, 10, 10, 10]"
12637,12637,data/train/image9210_40xxx.png,2,"[4, 0, 10, 10, 10]"
12638,12638,data/train/image12399_22xxx.png,2,"[2, 2, 10, 10, 10]"
12639,12639,data/train/image12250_19xxx.png,2,"[1, 9, 10, 10, 10]"
12640,12640,data/train/image13416_57xxx.png,2,"[5, 7, 10, 10, 10]"
12641,12641,data/train/image20401_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12642,12642,data/train/image23239_2594x.png,4,"[2, 5, 9, 4, 10]"
12643,12643,data/train/image21475_118xx.png,3,"[1, 1, 8, 10, 10]"
12644,12644,data/train/image9379_101xx.png,3,"[1, 0, 1, 10, 10]"
12645,12645,data/train/image17578_525xx.png,3,"[5, 2, 5, 10, 10]"
12646,12646,data/train/image14787_136xx.png,3,"[1, 3, 6, 10, 10]"
12647,12647,data/train/image15059_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12648,12648,data/train/image16005_70xxx.png,2,"[7, 0, 10, 10, 10]"
12649,12649,data/train/image17454_88xxx.png,2,"[8, 8, 10, 10, 10]"
12650,12650,data/train/image13324_104xx.png,3,"[1, 0, 4, 10, 10]"
12651,12651,data/train/image24955_30xxx.png,2,"[3, 0, 10, 10, 10]"
12652,12652,data/train/image10127_1318x.png,4,"[1, 3, 1, 8, 10]"
12653,12653,data/train/image12929_35xxx.png,2,"[3, 5, 10, 10, 10]"
12654,12654,data/train/image9561_23xxx.png,2,"[2, 3, 10, 10, 10]"
12655,12655,data/train/image4082_56xxx.png,2,"[5, 6, 10, 10, 10]"
12656,12656,data/train/image5856_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12657,12657,data/train/image2026_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12658,12658,data/train/image5156_67xxx.png,2,"[6, 7, 10, 10, 10]"
12659,12659,data/train/image6389_35xxx.png,2,"[3, 5, 10, 10, 10]"
12660,12660,data/train/image11028_163xx.png,3,"[1, 6, 3, 10, 10]"
12661,12661,data/train/image2584_20xxx.png,2,"[2, 0, 10, 10, 10]"
12662,12662,data/train/image7622_21xxx.png,2,"[2, 1, 10, 10, 10]"
12663,12663,data/train/image6869_12xxx.png,2,"[1, 2, 10, 10, 10]"
12664,12664,data/train/image16496_251xx.png,3,"[2, 5, 1, 10, 10]"
12665,12665,data/train/image6714_83xxx.png,2,"[8, 3, 10, 10, 10]"
12666,12666,data/train/image21466_83xxx.png,2,"[8, 3, 10, 10, 10]"
12667,12667,data/train/image19102_67xxx.png,2,"[6, 7, 10, 10, 10]"
12668,12668,data/train/image15212_36xxx.png,2,"[3, 6, 10, 10, 10]"
12669,12669,data/train/image11472_36xxx.png,2,"[3, 6, 10, 10, 10]"
12670,12670,data/train/image15073_4345x.png,4,"[4, 3, 4, 5, 10]"
12671,12671,data/train/image24439_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12672,12672,data/train/image4383_203xx.png,3,"[2, 0, 3, 10, 10]"
12673,12673,data/train/image5215_13xxx.png,2,"[1, 3, 10, 10, 10]"
12674,12674,data/train/image2841_93xxx.png,2,"[9, 3, 10, 10, 10]"
12675,12675,data/train/image4302_120xx.png,3,"[1, 2, 0, 10, 10]"
12676,12676,data/train/image13477_77xxx.png,2,"[7, 7, 10, 10, 10]"
12677,12677,data/train/image16073_133xx.png,3,"[1, 3, 3, 10, 10]"
12678,12678,data/train/image26330_22xxx.png,2,"[2, 2, 10, 10, 10]"
12679,12679,data/train/image223_66xxx.png,2,"[6, 6, 10, 10, 10]"
12680,12680,data/train/image15144_257xx.png,3,"[2, 5, 7, 10, 10]"
12681,12681,data/train/image21840_147xx.png,3,"[1, 4, 7, 10, 10]"
12682,12682,data/train/image10053_143xx.png,3,"[1, 4, 3, 10, 10]"
12683,12683,data/train/image18492_127xx.png,3,"[1, 2, 7, 10, 10]"
12684,12684,data/train/image23381_32xxx.png,2,"[3, 2, 10, 10, 10]"
12685,12685,data/train/image1023_242xx.png,3,"[2, 4, 2, 10, 10]"
12686,12686,data/train/image13718_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12687,12687,data/train/image18685_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12688,12688,data/train/image3946_38xxx.png,2,"[3, 8, 10, 10, 10]"
12689,12689,data/train/image28930_24xxx.png,2,"[2, 4, 10, 10, 10]"
12690,12690,data/train/image20619_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12691,12691,data/train/image20496_69xxx.png,2,"[6, 9, 10, 10, 10]"
12692,12692,data/train/image27619_189xx.png,3,"[1, 8, 9, 10, 10]"
12693,12693,data/train/image28143_27xxx.png,2,"[2, 7, 10, 10, 10]"
12694,12694,data/train/image23204_36xxx.png,2,"[3, 6, 10, 10, 10]"
12695,12695,data/train/image10508_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12696,12696,data/train/image7980_14xxx.png,2,"[1, 4, 10, 10, 10]"
12697,12697,data/train/image24287_583xx.png,3,"[5, 8, 3, 10, 10]"
12698,12698,data/train/image13421_17xxx.png,2,"[1, 7, 10, 10, 10]"
12699,12699,data/train/image16329_91xxx.png,2,"[9, 1, 10, 10, 10]"
12700,12700,data/train/image1937_7xxxx.png,1,"[7, 10, 10, 10, 10]"
12701,12701,data/train/image26476_048xx.png,3,"[0, 4, 8, 10, 10]"
12702,12702,data/train/image19205_705xx.png,3,"[7, 0, 5, 10, 10]"
12703,12703,data/train/image28519_17xxx.png,2,"[1, 7, 10, 10, 10]"
12704,12704,data/train/image27588_124xx.png,3,"[1, 2, 4, 10, 10]"
12705,12705,data/train/image2532_175xx.png,3,"[1, 7, 5, 10, 10]"
12706,12706,data/train/image13729_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12707,12707,data/train/image7087_38xxx.png,2,"[3, 8, 10, 10, 10]"
12708,12708,data/train/image869_24xxx.png,2,"[2, 4, 10, 10, 10]"
12709,12709,data/train/image2558_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12710,12710,data/train/image12381_115xx.png,3,"[1, 1, 5, 10, 10]"
12711,12711,data/train/image24237_1969x.png,4,"[1, 9, 6, 9, 10]"
12712,12712,data/train/image15569_116xx.png,3,"[1, 1, 6, 10, 10]"
12713,12713,data/train/image27958_81xxx.png,2,"[8, 1, 10, 10, 10]"
12714,12714,data/train/image11700_98xxx.png,2,"[9, 8, 10, 10, 10]"
12715,12715,data/train/image22298_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12716,12716,data/train/image401_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12717,12717,data/train/image13329_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12718,12718,data/train/image14052_39xxx.png,2,"[3, 9, 10, 10, 10]"
12719,12719,data/train/image27514_1668x.png,4,"[1, 6, 6, 8, 10]"
12720,12720,data/train/image17467_287xx.png,3,"[2, 8, 7, 10, 10]"
12721,12721,data/train/image12670_40xxx.png,2,"[4, 0, 10, 10, 10]"
12722,12722,data/train/image16252_28xxx.png,2,"[2, 8, 10, 10, 10]"
12723,12723,data/train/image20260_76xxx.png,2,"[7, 6, 10, 10, 10]"
12724,12724,data/train/image7613_14xxx.png,2,"[1, 4, 10, 10, 10]"
12725,12725,data/train/image9134_19xxx.png,2,"[1, 9, 10, 10, 10]"
12726,12726,data/train/image14558_95xxx.png,2,"[9, 5, 10, 10, 10]"
12727,12727,data/train/image7916_180xx.png,3,"[1, 8, 0, 10, 10]"
12728,12728,data/train/image29027_50xxx.png,2,"[5, 0, 10, 10, 10]"
12729,12729,data/train/image9980_58xxx.png,2,"[5, 8, 10, 10, 10]"
12730,12730,data/train/image16507_95xxx.png,2,"[9, 5, 10, 10, 10]"
12731,12731,data/train/image16830_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12732,12732,data/train/image14360_11xxx.png,2,"[1, 1, 10, 10, 10]"
12733,12733,data/train/image15034_45xxx.png,2,"[4, 5, 10, 10, 10]"
12734,12734,data/train/image3501_11xxx.png,2,"[1, 1, 10, 10, 10]"
12735,12735,data/train/image6803_30xxx.png,2,"[3, 0, 10, 10, 10]"
12736,12736,data/train/image17791_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12737,12737,data/train/image1265_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12738,12738,data/train/image9693_88xxx.png,2,"[8, 8, 10, 10, 10]"
12739,12739,data/train/image5742_33xxx.png,2,"[3, 3, 10, 10, 10]"
12740,12740,data/train/image27541_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12741,12741,data/train/image15791_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12742,12742,data/train/image8432_128xx.png,3,"[1, 2, 8, 10, 10]"
12743,12743,data/train/image25092_13xxx.png,2,"[1, 3, 10, 10, 10]"
12744,12744,data/train/image27112_12xxx.png,2,"[1, 2, 10, 10, 10]"
12745,12745,data/train/image2349_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12746,12746,data/train/image623_1827x.png,4,"[1, 8, 2, 7, 10]"
12747,12747,data/train/image22099_60xxx.png,2,"[6, 0, 10, 10, 10]"
12748,12748,data/train/image19181_80xxx.png,2,"[8, 0, 10, 10, 10]"
12749,12749,data/train/image635_110xx.png,3,"[1, 1, 0, 10, 10]"
12750,12750,data/train/image8372_27xxx.png,2,"[2, 7, 10, 10, 10]"
12751,12751,data/train/image19323_1458x.png,4,"[1, 4, 5, 8, 10]"
12752,12752,data/train/image26098_454xx.png,3,"[4, 5, 4, 10, 10]"
12753,12753,data/train/image1822_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12754,12754,data/train/image9348_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12755,12755,data/train/image18521_544xx.png,3,"[5, 4, 4, 10, 10]"
12756,12756,data/train/image706_46xxx.png,2,"[4, 6, 10, 10, 10]"
12757,12757,data/train/image15478_72xxx.png,2,"[7, 2, 10, 10, 10]"
12758,12758,data/train/image22451_1282x.png,4,"[1, 2, 8, 2, 10]"
12759,12759,data/train/image11393_158xx.png,3,"[1, 5, 8, 10, 10]"
12760,12760,data/train/image6283_26xxx.png,2,"[2, 6, 10, 10, 10]"
12761,12761,data/train/image17181_10xxx.png,2,"[1, 0, 10, 10, 10]"
12762,12762,data/train/image13977_962xx.png,3,"[9, 6, 2, 10, 10]"
12763,12763,data/train/image24728_48xxx.png,2,"[4, 8, 10, 10, 10]"
12764,12764,data/train/image8410_316xx.png,3,"[3, 1, 6, 10, 10]"
12765,12765,data/train/image28313_2563x.png,4,"[2, 5, 6, 3, 10]"
12766,12766,data/train/image23266_53xxx.png,2,"[5, 3, 10, 10, 10]"
12767,12767,data/train/image8827_37xxx.png,2,"[3, 7, 10, 10, 10]"
12768,12768,data/train/image12107_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12769,12769,data/train/image6272_81xxx.png,2,"[8, 1, 10, 10, 10]"
12770,12770,data/train/image26022_38xxx.png,2,"[3, 8, 10, 10, 10]"
12771,12771,data/train/image10063_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12772,12772,data/train/image19879_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12773,12773,data/train/image17079_69xxx.png,2,"[6, 9, 10, 10, 10]"
12774,12774,data/train/image26995_17xxx.png,2,"[1, 7, 10, 10, 10]"
12775,12775,data/train/image24958_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12776,12776,data/train/image28476_18xxx.png,2,"[1, 8, 10, 10, 10]"
12777,12777,data/train/image15141_297xx.png,3,"[2, 9, 7, 10, 10]"
12778,12778,data/train/image28720_38xxx.png,2,"[3, 8, 10, 10, 10]"
12779,12779,data/train/image9593_170xx.png,3,"[1, 7, 0, 10, 10]"
12780,12780,data/train/image1039_523xx.png,3,"[5, 2, 3, 10, 10]"
12781,12781,data/train/image24721_49xxx.png,2,"[4, 9, 10, 10, 10]"
12782,12782,data/train/image24190_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12783,12783,data/train/image27236_25xxx.png,2,"[2, 5, 10, 10, 10]"
12784,12784,data/train/image22923_30xxx.png,2,"[3, 0, 10, 10, 10]"
12785,12785,data/train/image4280_93xxx.png,2,"[9, 3, 10, 10, 10]"
12786,12786,data/train/image28305_22xxx.png,2,"[2, 2, 10, 10, 10]"
12787,12787,data/train/image8841_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12788,12788,data/train/image28025_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12789,12789,data/train/image6842_41xxx.png,2,"[4, 1, 10, 10, 10]"
12790,12790,data/train/image20148_18xxx.png,2,"[1, 8, 10, 10, 10]"
12791,12791,data/train/image17150_75xxx.png,2,"[7, 5, 10, 10, 10]"
12792,12792,data/train/image20986_26xxx.png,2,"[2, 6, 10, 10, 10]"
12793,12793,data/train/image23760_68xxx.png,2,"[6, 8, 10, 10, 10]"
12794,12794,data/train/image1542_25xxx.png,2,"[2, 5, 10, 10, 10]"
12795,12795,data/train/image16066_44xxx.png,2,"[4, 4, 10, 10, 10]"
12796,12796,data/train/image26898_40xxx.png,2,"[4, 0, 10, 10, 10]"
12797,12797,data/train/image13221_97xxx.png,2,"[9, 7, 10, 10, 10]"
12798,12798,data/train/image18880_62xxx.png,2,"[6, 2, 10, 10, 10]"
12799,12799,data/train/image12739_333xx.png,3,"[3, 3, 3, 10, 10]"
12800,12800,data/train/image10674_276xx.png,3,"[2, 7, 6, 10, 10]"
12801,12801,data/train/image20216_315xx.png,3,"[3, 1, 5, 10, 10]"
12802,12802,data/train/image11297_484xx.png,3,"[4, 8, 4, 10, 10]"
12803,12803,data/train/image10125_81xxx.png,2,"[8, 1, 10, 10, 10]"
12804,12804,data/train/image4586_30xxx.png,2,"[3, 0, 10, 10, 10]"
12805,12805,data/train/image9282_21xxx.png,2,"[2, 1, 10, 10, 10]"
12806,12806,data/train/image20467_575xx.png,3,"[5, 7, 5, 10, 10]"
12807,12807,data/train/image26403_17xxx.png,2,"[1, 7, 10, 10, 10]"
12808,12808,data/train/image16123_95xxx.png,2,"[9, 5, 10, 10, 10]"
12809,12809,data/train/image23562_19xxx.png,2,"[1, 9, 10, 10, 10]"
12810,12810,data/train/image5828_24xxx.png,2,"[2, 4, 10, 10, 10]"
12811,12811,data/train/image22257_15xxx.png,2,"[1, 5, 10, 10, 10]"
12812,12812,data/train/image28814_7xxxx.png,1,"[7, 10, 10, 10, 10]"
12813,12813,data/train/image9490_20xxx.png,2,"[2, 0, 10, 10, 10]"
12814,12814,data/train/image6969_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12815,12815,data/train/image20365_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12816,12816,data/train/image4823_31xxx.png,2,"[3, 1, 10, 10, 10]"
12817,12817,data/train/image3809_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12818,12818,data/train/image6066_20xxx.png,2,"[2, 0, 10, 10, 10]"
